EventName,StartDate,EventType,BookingReference,AttendeeReference,GroupSize,IsLeadAttendee,AttendeeGrossCost,EventId,BookingStatus,AttendeeType,TicketType,StatusCreatedDate,ClientId,Season,days_to_event,weeks
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B1001060,A1069352,1,TRUE,0,24442,Attending,Attendee,Standard,01/09/2021,219,Autumn,1,0.142857143
Specialised French for Renaissance Research (Intermediate) & Advanced Renaissance French,06/10/2021,Short Course,B1001061,A1069353,1,TRUE,500,24528,Attending,Standard - Intermediate French,Standard - Intermediate French,01/09/2021,219,Autumn,35,5
CANCELLED - IALS/European Criminal Law Webinar: Mutual Legal Assistance after Brexit,05/10/2021,,B1001062,A1069354,1,TRUE,0,24471,Attending,Attendee,Standard,01/09/2021,219,Autumn,34,4.857142857
Late Medieval and Renaissance Latin (Beginner. Intermediate & Advanced),06/10/2021,Short Course,B1001063,A1069355,1,TRUE,200,24525,Attending,Warburg PhDs - Beginner Latin,Warburg PhDs - Beginner Latin,01/09/2021,219,Autumn,35,5
Financial Technology - Challenges for the Law - Seminar and  Book Launch,03/09/2021,,B1001064,A1069356,1,TRUE,0,24371,Attending,Attendee,Standard,01/09/2021,219,Autumn,2,0.285714286
William Gager. Shame. Honour. and Marital Violence,15/11/2021,Seminar,B1001065,A1069357,1,TRUE,0,24642,Attending,Attendee,Standard,01/09/2021,219,Autumn,75,10.71428571
Caribbean Studies Seminar Series,12/10/2021,Seminar,B1001066,A1069358,1,TRUE,0,24542,Attending,Attendee,Standard,01/09/2021,219,Autumn,41,5.857142857
Gerald Aylmer Seminar 2021: New Ways to Work: future directions for archival and historical practice,17/09/2021,Conference / Symposium,IHR1001068,A1069360,1,TRUE,0,24434,Attending,Attendee,Standard,01/09/2021,219,Autumn,16,2.285714286
Being Human masterclass: promoting your event,09/09/2021,Workshop,B1001069,A1069361,1,TRUE,0,24574,Attending,Attendee,Standard,01/09/2021,219,Autumn,8,1.142857143
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B1001071,A1069363,1,TRUE,0,24442,Attending,Attendee,Standard,01/09/2021,219,Autumn,1,0.142857143
Parliament’s Princes: the guardianship of Charles I’s children. 1642-1653,29/11/2021,Seminar,B1001072,A1069364,1,TRUE,0,24643,Attending,Attendee,Standard,01/09/2021,219,Autumn,89,12.71428571
Sheriffs’ Courts in Tudor England: Procedure and Popularity,13/12/2021,Seminar,B1001073,A1069365,1,TRUE,0,24644,Attending,Attendee,Standard,01/09/2021,219,Winter,103,14.71428571
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B1001074,A1069366,1,TRUE,0,24520,Attending,Attendee,Standard,01/09/2021,219,Autumn,7,1
Parliament’s Princes: the guardianship of Charles I’s children. 1642-1653,29/11/2021,Seminar,B1001075,A1069367,1,TRUE,0,24643,Attending,Attendee,Standard,01/09/2021,219,Autumn,89,12.71428571
‘Picture Makers’ and ‘Base Mechaniks’ in Elizabethan and early Stuart England,18/10/2021,Seminar,B1001076,A1069368,1,TRUE,0,24640,Attending,Attendee,Standard,01/09/2021,219,Autumn,47,6.714285714
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1001083,A1069375,1,TRUE,0,24558,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1001084,A1069376,1,TRUE,0,24558,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1001085,A1069377,1,TRUE,0,24558,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1001086,A1069378,1,TRUE,0,24558,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1001087,A1069379,1,TRUE,0,24558,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1001088,A1069380,1,TRUE,0,24558,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
A Champion of dignity at work: the TUC in the Citrine era,13/09/2021,Lecture,IHR1001089,A1069381,1,TRUE,0,24598,Attending,Attendee,Standard,02/09/2021,219,Autumn,11,1.571428571
Being Human masterclass: promoting your event,09/09/2021,Workshop,B1001090,A1069382,1,TRUE,0,24574,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
‘Picture Makers’ and ‘Base Mechaniks’ in Elizabethan and early Stuart England,18/10/2021,Seminar,B1001094,A1069386,1,TRUE,0,24640,Attending,Attendee,Standard,02/09/2021,219,Autumn,46,6.571428571
Book Launch - Legal Identity. Race and Belonging in the Dominican Republic: From Citizen to Foreigner,01/12/2021,Other Events,B1001097,A1069389,1,TRUE,0,24630,Attending,Attendee,Standard,02/09/2021,219,Winter,90,12.85714286
Queer Homemaking I,22/10/2021,Reading Group,B1001099,A1069391,1,TRUE,0,24071,Attending,Attendee,Standard,02/09/2021,219,Autumn,50,7.142857143
The Latin American Community in London: An Intergenerational Conversation | Conversatorio intergeneracional e interseccional sobre la comunidad latina en Londres,09/09/2021,Seminar,B1001101,A1069393,1,TRUE,0,24562,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
Gerald Aylmer Seminar 2021: New Ways to Work: future directions for archival and historical practice,17/09/2021,Conference / Symposium,IHR1001102,A1069394,1,TRUE,0,24434,Attending,Attendee,Standard,02/09/2021,219,Autumn,15,2.142857143
Just Fines: Mathematical Tables. Church Landlords. and Algorithmic Fairness circa 1628,04/10/2021,Seminar,B1001103,A1069395,1,TRUE,0,24639,Attending,Attendee,Standard,02/09/2021,219,Autumn,32,4.571428571
Being Human masterclass: promoting your event,09/09/2021,Workshop,B1001104,A1069396,1,TRUE,0,24574,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
Trouble in Swallowfield?,01/11/2021,Seminar,B1001106,A1069398,1,TRUE,0,24641,Attending,Attendee,Standard,02/09/2021,219,Autumn,60,8.571428571
The Latin American Community in London: An Intergenerational Conversation | Conversatorio intergeneracional e interseccional sobre la comunidad latina en Londres,09/09/2021,Seminar,B1001107,A1069399,1,TRUE,0,24562,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
‘Picture Makers’ and ‘Base Mechaniks’ in Elizabethan and early Stuart England,18/10/2021,Seminar,B1001108,A1069400,1,TRUE,0,24640,Attending,Attendee,Standard,02/09/2021,219,Autumn,46,6.571428571
Parliament’s Princes: the guardianship of Charles I’s children. 1642-1653,29/11/2021,Seminar,B1001110,A1069402,1,TRUE,0,24643,Attending,Attendee,Standard,02/09/2021,219,Autumn,88,12.57142857
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B1001112,A1069404,1,TRUE,0,24442,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
A Champion of dignity at work: the TUC in the Citrine era,13/09/2021,Lecture,IHR1001113,A1069405,1,TRUE,0,24598,Attending,Attendee,Standard,02/09/2021,219,Autumn,11,1.571428571
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B1001114,A1069406,1,TRUE,0,24507,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B1001118,A1069410,1,TRUE,0,24442,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B1001119,A1069411,1,TRUE,0,24520,Attending,Attendee,Standard,02/09/2021,219,Autumn,6,0.857142857
Troubling Anniversaries Conference,21/10/2021,Conference / Symposium,IHR1001120,A1069412,1,TRUE,0,24463,Attending,Attendee,Standard,02/09/2021,219,Autumn,49,7
Gerald Aylmer Seminar 2021: New Ways to Work: future directions for archival and historical practice,17/09/2021,Conference / Symposium,IHR1001123,A1069415,1,TRUE,0,24434,Attending,Attendee,Standard,02/09/2021,219,Autumn,15,2.142857143
Gerald Aylmer Seminar 2021: New Ways to Work: future directions for archival and historical practice,17/09/2021,Conference / Symposium,IHR1001125,A1069417,1,TRUE,0,24434,Attending,Attendee,Standard,02/09/2021,219,Autumn,15,2.142857143
Late Medieval and Renaissance Latin (Beginner. Intermediate & Advanced),06/10/2021,Short Course,B1001128,A1069420,1,TRUE,400,24525,Attending,External students / unwaged - Advanced Latin,External students / unwaged - Advanced Latin,02/09/2021,219,Autumn,34,4.857142857
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1001129,A1069421,1,TRUE,0,24558,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
Caribbean Studies Seminar Series,12/10/2021,Seminar,B1001130,A1069422,1,TRUE,0,24542,Attending,Attendee,Standard,02/09/2021,219,Autumn,40,5.714285714
Caribbean Studies Seminar Series,12/10/2021,Seminar,B1001133,A1069425,1,TRUE,0,24542,Attending,Attendee,Standard,02/09/2021,219,Autumn,40,5.714285714
Being Human masterclass: promoting your event,09/09/2021,Workshop,B1001134,A1069426,1,TRUE,0,24574,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
The Latin American Community in London: An Intergenerational Conversation | Conversatorio intergeneracional e interseccional sobre la comunidad latina en Londres,09/09/2021,Seminar,B1001135,A1069427,1,TRUE,0,24562,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
Gerald Aylmer Seminar 2021: New Ways to Work: future directions for archival and historical practice,17/09/2021,Conference / Symposium,IHR1001136,A1069428,1,TRUE,0,24434,Attending,Attendee,Standard,02/09/2021,219,Autumn,15,2.142857143
The Latin American Community in London: An Intergenerational Conversation | Conversatorio intergeneracional e interseccional sobre la comunidad latina en Londres,09/09/2021,Seminar,B1001137,A1069429,1,TRUE,0,24562,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
Being Human masterclass: promoting your event,09/09/2021,Workshop,B1001139,A1069431,1,TRUE,0,24574,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
The Latin American Community in London: An Intergenerational Conversation | Conversatorio intergeneracional e interseccional sobre la comunidad latina en Londres,09/09/2021,Seminar,B1001140,A1069432,1,TRUE,0,24562,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1001142,A1069434,1,TRUE,0,24558,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1001143,A1069435,1,TRUE,0,24558,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
Gerald Aylmer Seminar 2021: New Ways to Work: future directions for archival and historical practice,17/09/2021,Conference / Symposium,IHR1001144,A1069436,1,TRUE,0,24434,Attending,Attendee,Standard,02/09/2021,219,Autumn,15,2.142857143
Gerald Aylmer Seminar 2021: New Ways to Work: future directions for archival and historical practice,17/09/2021,Conference / Symposium,IHR1001145,A1069437,1,TRUE,0,24434,Attending,Attendee,Standard,02/09/2021,219,Autumn,15,2.142857143
Gerald Aylmer Seminar 2021: New Ways to Work: future directions for archival and historical practice,17/09/2021,Conference / Symposium,IHR1001147,A1069439,1,TRUE,0,24434,Attending,Attendee,Standard,02/09/2021,219,Autumn,15,2.142857143
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1001149,A1069441,1,TRUE,0,24558,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B1001150,A1069442,1,TRUE,0,24507,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B1001151,A1069443,1,TRUE,0,24507,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
‘Picture Makers’ and ‘Base Mechaniks’ in Elizabethan and early Stuart England,18/10/2021,Seminar,B1001152,A1069444,1,TRUE,0,24640,Attending,Attendee,Standard,02/09/2021,219,Autumn,46,6.571428571
Trouble in Swallowfield?,01/11/2021,Seminar,B1001153,A1069445,1,TRUE,0,24641,Attending,Attendee,Standard,02/09/2021,219,Autumn,60,8.571428571
William Gager. Shame. Honour. and Marital Violence,15/11/2021,Seminar,B1001154,A1069446,1,TRUE,0,24642,Attending,Attendee,Standard,02/09/2021,219,Autumn,74,10.57142857
Parliament’s Princes: the guardianship of Charles I’s children. 1642-1653,29/11/2021,Seminar,B1001155,A1069447,1,TRUE,0,24643,Attending,Attendee,Standard,02/09/2021,219,Autumn,88,12.57142857
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B1001156,A1069448,1,TRUE,0,24507,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
The Latin American Community in London: An Intergenerational Conversation | Conversatorio intergeneracional e interseccional sobre la comunidad latina en Londres,09/09/2021,Seminar,B1001157,A1069449,1,TRUE,0,24562,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
Sheriffs’ Courts in Tudor England: Procedure and Popularity,13/12/2021,Seminar,B1001158,A1069450,1,TRUE,0,24644,Attending,Attendee,Standard,02/09/2021,219,Winter,102,14.57142857
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B1001159,A1069451,1,TRUE,0,24507,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B1001160,A1069452,1,TRUE,0,24507,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B1001161,A1069453,1,TRUE,0,24507,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B1001163,A1069455,1,TRUE,0,24442,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1001164,A1069456,1,TRUE,0,24558,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B1001165,A1069457,1,TRUE,0,24507,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
The Latin American Community in London: An Intergenerational Conversation | Conversatorio intergeneracional e interseccional sobre la comunidad latina en Londres,09/09/2021,Seminar,B1001166,A1069458,1,TRUE,0,24562,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1001169,A1069467,1,TRUE,0,24558,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
Caribbean Studies Seminar Series,12/10/2021,Seminar,B1001171,A1069469,1,TRUE,0,24542,Attending,Attendee,Standard,02/09/2021,219,Autumn,40,5.714285714
Gerald Aylmer Seminar 2021: New Ways to Work: future directions for archival and historical practice,17/09/2021,Conference / Symposium,IHR1001173,A1069471,1,TRUE,0,24434,Attending,Attendee,Standard,02/09/2021,219,Autumn,15,2.142857143
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B1001174,A1069472,1,TRUE,0,24442,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
Gerald Aylmer Seminar 2021: New Ways to Work: future directions for archival and historical practice,17/09/2021,Conference / Symposium,IHR1001176,A1069474,1,TRUE,0,24434,Attending,Attendee,Standard,02/09/2021,219,Autumn,15,2.142857143
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B1001177,A1069475,1,TRUE,0,24507,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
Caribbean Studies Seminar Series,12/10/2021,Seminar,B1001178,A1069476,1,TRUE,0,24542,Attending,Attendee,Standard,02/09/2021,219,Autumn,40,5.714285714
Caribbean Studies Seminar Series,12/10/2021,Seminar,B1001183,A1069481,1,TRUE,0,24542,Attending,Attendee,Standard,02/09/2021,219,Autumn,40,5.714285714
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B1001184,A1069482,1,TRUE,0,24442,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
Narratives of Selfhood and Ambivalence,30/09/2021,Conference / Symposium,B1001185,A1069483,1,TRUE,0,24529,Attending,Attendee,Standard,02/09/2021,219,Autumn,28,4
THE DIRECTOR’S SEMINAR SERIES: The Role of Border Cities in International Law,04/11/2021,,B1001186,A1069484,1,TRUE,0,24618,Attending,Attendee,Standard,02/09/2021,219,Autumn,63,9
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1001189,A1069487,1,TRUE,0,24558,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
Just Fines: Mathematical Tables. Church Landlords. and Algorithmic Fairness circa 1628,04/10/2021,Seminar,B1001190,A1069488,1,TRUE,0,24639,Attending,Attendee,Standard,02/09/2021,219,Autumn,32,4.571428571
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B1001191,A1069489,1,TRUE,0,24507,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B1001192,A1069490,1,TRUE,0,24442,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1001193,A1069491,1,TRUE,0,24558,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
Gerald Aylmer Seminar 2021: New Ways to Work: future directions for archival and historical practice,17/09/2021,Conference / Symposium,IHR1001194,A1069492,1,TRUE,0,24434,Attending,Attendee,Standard,02/09/2021,219,Autumn,15,2.142857143
Symphonic Beneficence: The Berliner Philharmoniker and the London Symphony Orchestra during the First World War,17/11/2021,Seminar,B1001196,A1069494,1,TRUE,0,24600,Attending,Attendee,Standard,02/09/2021,219,Autumn,76,10.85714286
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B1001197,A1069495,1,TRUE,0,24507,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1001198,A1069496,1,TRUE,0,24558,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
Caribbean Studies Seminar Series,12/10/2021,Seminar,B1001199,A1069497,1,TRUE,0,24542,Attending,Attendee,Standard,02/09/2021,219,Autumn,40,5.714285714
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1001200,A1069498,1,TRUE,0,24558,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B1001201,A1069499,1,TRUE,0,24442,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1001202,A1069500,1,TRUE,0,24558,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
Being Human masterclass: promoting your event,09/09/2021,Workshop,B1001203,A1069501,1,TRUE,0,24574,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
Being Human masterclass: promoting your event,09/09/2021,Workshop,B1001205,A1069503,1,TRUE,0,24574,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
Being Human masterclass: promoting your event,09/09/2021,Workshop,B1001206,A1069504,1,TRUE,0,24574,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
Caribbean Studies Seminar Series,12/10/2021,Seminar,B1001208,A1069506,1,TRUE,0,24542,Attending,Attendee,Standard,02/09/2021,219,Autumn,40,5.714285714
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1001209,A1069507,1,TRUE,0,24558,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
Being Human masterclass: promoting your event,09/09/2021,Workshop,B1001210,A1069508,1,TRUE,0,24574,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
Being Human masterclass: promoting your event,09/09/2021,Workshop,B1001211,A1069509,1,TRUE,0,24574,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1001213,A1069511,1,TRUE,0,24558,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
A Champion of dignity at work: the TUC in the Citrine era,13/09/2021,Lecture,IHR1001214,A1069512,1,TRUE,0,24598,Attending,Attendee,Standard,02/09/2021,219,Autumn,11,1.571428571
‘Picture Makers’ and ‘Base Mechaniks’ in Elizabethan and early Stuart England,18/10/2021,Seminar,B1001215,A1069513,1,TRUE,0,24640,Attending,Attendee,Standard,02/09/2021,219,Autumn,46,6.571428571
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1001216,A1069514,1,TRUE,0,24558,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1001217,A1069515,1,TRUE,0,24558,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1001218,A1069516,1,TRUE,0,24558,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
Trouble in Swallowfield?,01/11/2021,Seminar,B1001219,A1069517,1,TRUE,0,24641,Attending,Attendee,Standard,02/09/2021,219,Autumn,60,8.571428571
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1001220,A1069518,1,TRUE,0,24558,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
William Gager. Shame. Honour. and Marital Violence,15/11/2021,Seminar,B1001221,A1069519,1,TRUE,0,24642,Attending,Attendee,Standard,02/09/2021,219,Autumn,74,10.57142857
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1001222,A1069520,1,TRUE,0,24558,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
Being Human masterclass: promoting your event,09/09/2021,Workshop,B1001223,A1069521,1,TRUE,0,24574,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
Parliament’s Princes: the guardianship of Charles I’s children. 1642-1653,29/11/2021,Seminar,B1001224,A1069522,1,TRUE,0,24643,Attending,Attendee,Standard,02/09/2021,219,Autumn,88,12.57142857
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1001225,A1069523,1,TRUE,0,24558,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
Sheriffs’ Courts in Tudor England: Procedure and Popularity,13/12/2021,Seminar,B1001226,A1069524,1,TRUE,0,24644,Attending,Attendee,Standard,02/09/2021,219,Winter,102,14.57142857
Being Human masterclass: promoting your event,09/09/2021,Workshop,B1001227,A1069525,1,TRUE,0,24574,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
Being Human masterclass: promoting your event,09/09/2021,Workshop,B1001228,A1069526,1,TRUE,0,24574,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
Being Human masterclass: promoting your event,09/09/2021,Workshop,B1001229,A1069527,1,TRUE,0,24574,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B1001230,A1069528,1,TRUE,0,24520,Attending,Attendee,Standard,02/09/2021,219,Autumn,6,0.857142857
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B1001231,A1069529,1,TRUE,0,24558,Attending,Attendee,Standard,02/09/2021,219,Autumn,0,0
Being Human masterclass: promoting your event,09/09/2021,Workshop,B1001232,A1069530,1,TRUE,0,24574,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
Troubling Anniversaries Conference,21/10/2021,Conference / Symposium,IHR1001234,A1069532,1,TRUE,0,24463,Attending,Attendee,Standard,02/09/2021,219,Autumn,49,7
The Latin American Community in London: An Intergenerational Conversation | Conversatorio intergeneracional e interseccional sobre la comunidad latina en Londres,09/09/2021,Seminar,B1001237,A1069535,1,TRUE,0,24562,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B1001239,A1069537,1,TRUE,0,24507,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
Gerald Aylmer Seminar 2021: New Ways to Work: future directions for archival and historical practice,17/09/2021,Conference / Symposium,IHR1001248,A1069546,1,TRUE,0,24434,Attending,Attendee,Standard,02/09/2021,219,Autumn,15,2.142857143
The Latin American Community in London: An Intergenerational Conversation | Conversatorio intergeneracional e interseccional sobre la comunidad latina en Londres,09/09/2021,Seminar,B1001250,A1069548,1,TRUE,0,24562,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B1001251,A1069549,1,TRUE,0,24507,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
The Latin American Community in London: An Intergenerational Conversation | Conversatorio intergeneracional e interseccional sobre la comunidad latina en Londres,09/09/2021,Seminar,B1001252,A1069550,1,TRUE,0,24562,Attending,Attendee,Standard,02/09/2021,219,Autumn,7,1
Parliament’s Princes: the guardianship of Charles I’s children. 1642-1653,29/11/2021,Seminar,B1001254,A1069552,1,TRUE,0,24643,Attending,Attendee,Standard,02/09/2021,219,Autumn,88,12.57142857
Troubling Anniversaries Conference,21/10/2021,Conference / Symposium,IHR1001255,A1069553,1,TRUE,0,24463,Attending,Attendee,Standard,03/09/2021,219,Autumn,48,6.857142857
Caribbean Studies Seminar Series,12/10/2021,Seminar,B1001257,A1069555,1,TRUE,0,24542,Attending,Attendee,Standard,03/09/2021,219,Autumn,39,5.571428571
‘Picture Makers’ and ‘Base Mechaniks’ in Elizabethan and early Stuart England,18/10/2021,Seminar,B1001258,A1069556,1,TRUE,0,24640,Attending,Attendee,Standard,03/09/2021,219,Autumn,45,6.428571429
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B1001259,A1069557,1,TRUE,0,24520,Attending,Attendee,Standard,03/09/2021,219,Autumn,5,0.714285714
The Latin American Community in London: An Intergenerational Conversation | Conversatorio intergeneracional e interseccional sobre la comunidad latina en Londres,09/09/2021,Seminar,B1001265,A1069563,1,TRUE,0,24562,Attending,Attendee,Standard,03/09/2021,219,Autumn,6,0.857142857
Caribbean Studies Seminar Series,12/10/2021,Seminar,B1001266,A1069564,1,TRUE,0,24542,Attending,Attendee,Standard,03/09/2021,219,Autumn,39,5.571428571
